,fanfic_id,update_date,tag
4770,47756305,2023-06-09,Inofficial June Prompt
4771,47756305,2023-06-09,Strip Poker
4772,47756305,2023-06-09,Card Games
4773,47756305,2023-06-09,hot summer night
4774,47756305,2023-06-09,Locked In
4775,47756305,2023-06-09,Job Outing? According to Lockwood
4776,47756305,2023-06-09,Locklyle
4777,47756305,2023-06-09,Karbones
4778,47756305,2023-06-09,bisexual Kipps
4779,47756305,2023-06-09,Holly will take Kipps to pride next time
4780,47756305,2023-06-09,George does yoga without clothes
4781,47756305,2023-06-09,But we all knew that...
4782,47756305,2023-06-09,no smut really
4783,47756305,2023-06-09,Surprisingly safe for Pandas
4784,47756305,2023-06-09,Except for them getting almost nacked maybe...
4785,47756305,2023-06-09,The Skull is a Little Shit (Lockwood & Co.)
4786,47756305,2023-06-09,Lucy POV
4787,47837212,2023-06-12,Worried about Lockwood dying
4788,47837212,2023-06-12,But George's snark has healing powers
4789,47837212,2023-06-12,Fluff
4790,47837212,2023-06-12,more forehead touching
4791,47837212,2023-06-12,being haunted while doing naked yoga would be rough
4792,47542519,2023-05-30,Sexual Tension
4793,47542519,2023-05-30,Pining
4794,47542519,2023-05-30,Pre-Relationship
4795,47542519,2023-05-30,Sexual Frustration
4796,47542519,2023-05-30,Fight Sex
4797,47542519,2023-05-30,Idiots in Love
4798,47542519,2023-05-30,Self-Hatred
4799,47542519,2023-05-30,Lockwood would do anything for Lucy
4800,47365585,2023-05-23,POV Anthony Lockwood
4801,47365585,2023-05-23,Soft Anthony Lockwood
4802,47365585,2023-05-23,Lucy Carlyle needs a hug
4803,47365585,2023-05-23,Minor Lucy Carlyle/Anthony Lockwood
4804,47365585,2023-05-23,Sad Lucy Carlyle
4805,47365585,2023-05-23,Anthony Lockwood Needs a Hug
4806,47365585,2023-05-23,Simp Anthony Lockwood
4807,47365585,2023-05-23,George Cubbins | George Karim is So Done with Lucy Carlyle/Anthony Lockwood
4808,47365585,2023-05-23,Anthony Lockwood Loves Lucy Carlyle
4809,47365585,2023-05-23,One Shot
4810,47365585,2023-05-23,Not Britpicked
4811,47365585,2023-05-23,Tooth-Rotting Fluff
4812,47365585,2023-05-23,Oblivious Lucy Carlyle
4813,47365585,2023-05-23,no beta we die like ned shaw
4814,47429638,2023-05-26,Not Suitable/Safe For Work
4815,47429638,2023-05-26,Not Safe for Pandas
4816,47429638,2023-05-26,NSFW
4817,47429638,2023-05-26,Established Relationship
4818,47429638,2023-05-26,Smut
4819,47429638,2023-05-26,Porn With Plot
4820,47429638,2023-05-26,Bisexual Anthony Lockwood
4821,47429638,2023-05-26,bisexual george karim
4822,47429638,2023-05-26,Sub Anthony Lockwood
4823,47429638,2023-05-26,Dom!George Karim
4824,47429638,2023-05-26,Light BDSM
4825,47429638,2023-05-26,Dom/sub
4826,47429638,2023-05-26,Light Bondage
4827,47429638,2023-05-26,Blow Jobs
4828,47429638,2023-05-26,Adult Content
4829,47429638,2023-05-26,Shameless Smut
4830,47429638,2023-05-26,Teasing
4831,47429638,2023-05-26,Hand Job
4832,47429638,2023-05-26,Oral Sex
4833,47429638,2023-05-26,pre-cot3 relationship
4834,47429638,2023-05-26,Threesome
4835,47429638,2023-05-26,Aged-Up Character(s)
4836,47429638,2023-05-26,Ok BSDM etiqutte
4837,47429638,2023-05-26,Responsible sex
4838,45903418,2023-03-21,Cot3 + Kipps
4839,45903418,2023-03-21,NSFP
4840,45903418,2023-03-21,Polyamory Negotiations
4841,45903418,2023-03-21,Dom Quill Kipps
4842,45903418,2023-03-21,Reckless Anthony Lockwood
4843,45903418,2023-03-21,Shameless Smut
4844,45903418,2023-03-21,Oral Sex
4845,45903418,2023-03-21,Vaginal Sex
4846,45903418,2023-03-21,Anal Sex
4847,45903418,2023-03-21,Dom/sub
4848,45903418,2023-03-21,Mutual Pining
4849,45903418,2023-03-21,Gratuitous use of Sir
4850,45903418,2023-03-21,BDSM therapy
4851,45903418,2023-03-21,Begging
4852,45903418,2023-03-21,Angst with a Happy Ending
4853,45903418,2023-03-21,Hydrate or die-drate
4854,45903418,2023-03-21,Come play
4855,47052190,2023-05-09,Maysturbation
4856,47052190,2023-05-09,Smut
4857,47052190,2023-05-09,set during book 3
4858,47052190,2023-05-09,But you can read this without reading the books
4859,47052190,2023-05-09,Pining
4860,47052190,2023-05-09,Denial
4861,47052190,2023-05-09,Orgasm Denial
4862,47052190,2023-05-09,Edging
4863,47052190,2023-05-09,Voyeurism
4864,47052190,2023-05-09,Mild BDSM
4865,47052190,2023-05-09,Sex Toys
4866,47052190,2023-05-09,Mutual Masturbation
4867,47052190,2023-05-09,solo masturbation
4868,47052190,2023-05-09,dirty talking
4869,47052190,2023-05-09,Lockwood is filthy
4870,47052190,2023-05-09,Dom!Lockwood
4871,47052190,2023-05-09,sub!lucy
4872,47052190,2023-05-09,Lucy is a total voyeur
4873,47052190,2023-05-09,Lockwood is an exhibitionist
4874,47052190,2023-05-09,the girl knows what she likes
4875,47052190,2023-05-09,Aged up characters
4876,47052190,2023-05-09,inappropriate use of ties
4877,47052190,2023-05-09,Fantasizing
4878,47052190,2023-05-09,Dom/sub relationship
4879,47052190,2023-05-09,Consensual
4880,47052190,2023-05-09,Enthusiastic Consent
4881,47478904,2023-05-28,5+1 Things
4882,47478904,2023-05-28,lockwood is a little shit
4883,47478904,2023-05-28,George Cubbins | George Karim is So Done with Lucy Carlyle/Anthony Lockwood
4884,47478904,2023-05-28,Flirting
4885,47478904,2023-05-28,Awkward Flirting
4886,47478904,2023-05-28,Fake/Pretend Relationship
4887,47478904,2023-05-28,kind of
4888,47478904,2023-05-28,Gift Fic
4889,47478904,2023-05-28,a few sexual innuendos
4890,47478904,2023-05-28,Andre the Ice Cream Man makes an appearance
4891,47478904,2023-05-28,First Kiss
4892,45692785,2023-03-15,Eventual Smut
4893,45692785,2023-03-15,Developing Relationship
4894,45692785,2023-03-15,Established Relationship
4895,45692785,2023-03-15,Fluff and Smut
4896,45692785,2023-03-15,Porn with Feelings
4897,45692785,2023-03-15,Plot What Plot/Porn Without Plot
4898,45692785,2023-03-15,Making Out
4899,45692785,2023-03-15,Making Love
4900,45692785,2023-03-15,The Author Regrets Nothing
4901,45692785,2023-03-15,Top George Cubbins | George Karim
4902,45692785,2023-03-15,Dom Anthony Lockwood
4903,45692785,2023-03-15,Sub Lucy Carlyle
4904,45692785,2023-03-15,Light BDSM
4905,45692785,2023-03-15,Light Dom/sub
4906,45692785,2023-03-15,Getting Together
4907,45692785,2023-03-15,knowledge is power
4908,45692785,2023-03-15,External G-Spot Stimulation
4909,45692785,2023-03-15,protective George Cubbins | George Karim
4910,45692785,2023-03-15,Territorial Anthony Lockwood
4911,45692785,2023-03-15,Eventual Sex
4912,45692785,2023-03-15,First Time
4913,45692785,2023-03-15,Blow Jobs
4914,45692785,2023-03-15,Hand Jobs
4915,45692785,2023-03-15,all the jobs
4916,45692785,2023-03-15,Multiple Orgasms
4917,45692785,2023-03-15,Overstimulation
4918,45692785,2023-03-15,Adult Content
4919,45692785,2023-03-15,Smut
4920,45692785,2023-03-15,Shameless Smut
4921,45692785,2023-03-15,Teasing
4922,45692785,2023-03-15,Vaginal Fingering
4923,45692785,2023-03-15,Safe Sane and Consensual
4924,45692785,2023-03-15,Lube
4925,45692785,2023-03-15,George Is A Safe Sex King
4926,45692785,2023-03-15,Anthony Lockwood Is A Posessive Bastard
4927,45692785,2023-03-15,Oral Sex
4928,45692785,2023-03-15,Other Additional Tags to Be Added
4929,45692785,2023-03-15,Accidental Voyeurism
4930,45692785,2023-03-15,Lockwood Pulls An Uno Reverse Card On George
4931,46514173,2023-04-15,5+1 Things
4932,46514173,2023-04-15,Pet Names
4933,46514173,2023-04-15,Fluff and Angst
4934,46514173,2023-04-15,Mostly Fluff
4935,46514173,2023-04-15,Hurt/Comfort
4936,46514173,2023-04-15,Canon-Typical Violence
4937,46514173,2023-04-15,if the writers would let me in the room it would be canon-typical cuteness
4938,46514173,2023-04-15,Fake/Pretend Relationship
4939,46514173,2023-04-15,Hijinks & Shenanigans
4940,46514173,2023-04-15,Injury
4941,46514173,2023-04-15,No Book Spoilers
4942,46514173,2023-04-15,because I read the first fifty pages and then wrote this
4943,46514173,2023-04-15,all original names are somehow a doctor who reference
4944,46514173,2023-04-15,I am woefully american be patient with me
4945,46514173,2023-04-15,No beta we die like Skull
4946,47477497,2023-05-28,Fluff
4947,47477497,2023-05-28,Domestic Fluff
4948,47477497,2023-05-28,Portland Row is an MC
4949,47289190,2023-05-19,Canon Compliant
4950,47289190,2023-05-19,Injury
4951,47289190,2023-05-19,Canon-Typical Violence
4952,47289190,2023-05-19,Hurt/Comfort
4953,47289190,2023-05-19,Angst
4954,47645983,2023-06-04,this is just fluff
4955,47645983,2023-06-04,the purest one because that is what those two are
4956,47645983,2023-06-04,Simp Anthony Lockwood
4957,46755508,2023-06-22,Locklyle plot
4958,46755508,2023-06-22,Aged-Up Character(s)
4959,46755508,2023-06-22,Show focused
4960,46755508,2023-06-22,Angst and Fluff and Smut
4961,46755508,2023-06-22,Banter
4962,46755508,2023-06-22,Pining
4963,46755508,2023-06-22,Sexual Tension
4964,46755508,2023-06-22,POV Anthony Lockwood
4965,46755508,2023-06-22,POV Lucy Carlyle
4966,46755508,2023-06-22,Masturbation
4967,46755508,2023-06-22,Fantasizing
4968,46755508,2023-06-22,Slow Burn
4969,46755508,2023-06-22,Eventual Smut
4970,46755508,2023-06-22,Sexual Content
4971,46755508,2023-06-22,Maybe they will fight ghosts?
4972,46755508,2023-06-22,Is there a real plot?
4973,46755508,2023-06-22,Awkward First Love
4974,46755508,2023-06-22,Possible Love Triangle
4975,46755508,2023-06-22,Past Family Drama
4976,46755508,2023-06-22,They are young and horny
4977,46755508,2023-06-22,Positive relationship but it's complicated
4978,46755508,2023-06-22,healing relationship
4979,46755508,2023-06-22,sexual awakening
4980,46755508,2023-06-22,George did not sign up for this!
4981,46755508,2023-06-22,Idiots in Love
4982,46755508,2023-06-22,Denial of Feelings
4983,46755508,2023-06-22,Jealousy
4984,46755508,2023-06-22,Lucy and Lockwood need some guidance
4985,46755508,2023-06-22,Angst with a Happy Ending
4986,46755508,2023-06-22,I always have an idea where the story is going but things happen and I love that about writing ff!
4987,46755508,2023-06-22,positive female friendship
4988,47150023,2023-05-13,Vampires
4989,47150023,2023-05-13,Home Invasion
4990,47150023,2023-05-13,Post-Book 05: The Empty Grave (Lockwood & Co.)
4991,46883998,2023-05-01,Norrie White Lives
4992,46883998,2023-05-01,Reunions
4993,46883998,2023-05-01,Bisexual Norrie White
4994,46883998,2023-05-01,Book Spoilers
4995,47878120,2023-06-14,Post-Book 05: The Empty Grave (Lockwood & Co.)
4996,47878120,2023-06-14,Spoilers for Book 05: The Empty Grave (Lockwood & Co.)
4997,47878120,2023-06-14,Simp Anthony Lockwood
4998,47878120,2023-06-14,George Cubbins | George Karim is So Done with Lucy Carlyle/Anthony Lockwood
4999,47878120,2023-06-14,Tooth-Rotting Fluff
5000,47878120,2023-06-14,Lockwood is horny
5001,47878120,2023-06-14,so is lucy
5002,47878120,2023-06-14,Eventual Smut
5003,47878120,2023-06-14,slowburn
5004,47878120,2023-06-14,Other Additional Tags to Be Added
5005,47878120,2023-06-14,POV Anthony Lockwood
5006,47878120,2023-06-14,POV Lucy Carlyle
5007,46948807,2023-05-04,Making Out
5008,46948807,2023-05-04,Sexual Humor
5009,46948807,2023-05-04,Heavy Petting
5010,46948807,2023-05-04,stupid teens being stupid teens
5011,46948807,2023-05-04,sequel to Consequences
5012,46948807,2023-05-04,more hickey drama
5013,47712694,2023-06-07,Angst and Hurt/Comfort
5014,47712694,2023-06-07,Lockyle getting thogether i guess?
5015,47712694,2023-06-07,fluff at the end
5016,47712694,2023-06-07,Humor
5017,47712694,2023-06-07,Safe for Pandas
5018,46801870,2023-04-28,First Kiss
5019,46801870,2023-04-28,Love Confessions
5020,46801870,2023-04-28,soft
5021,46801870,2023-04-28,Safe for Pandas
5022,46801870,2023-04-28,Addressing the promise ring Lockwood gave her
5023,46801870,2023-04-28,oh sorry I meant necklace
5024,46801870,2023-04-28,someone please tell me to stop posting these
5025,46446238,2023-04-12,Fluff
5026,46446238,2023-04-12,just unabashed fluff
5027,46446238,2023-04-12,i have written an excuse for them to kiss
5028,46446238,2023-04-12,and so kiss they will
5029,46446238,2023-04-12,repeatedly
5030,47246881,2023-05-28,Abuse
5031,47246881,2023-05-28,Physical Abuse
5032,47246881,2023-05-28,like a lot of it
5033,47246881,2023-05-28,Like literal torture scenes
5034,47246881,2023-05-28,Quill's crew is awesome
5035,47246881,2023-05-28,Quill and George are good brothers
5036,47246881,2023-05-28,Lockwood comfort
5037,47246881,2023-05-28,Implied/Referenced Self-Harm
5038,47335369,2023-05-21,Fluff
5039,47335369,2023-05-21,Kitchen Fluff
5040,47335369,2023-05-21,Because if they're not in the library they're in the kitchen
5041,47335369,2023-05-21,Self-Esteem Issues
5042,47335369,2023-05-21,On Lucy's Side
5043,47335369,2023-05-21,Lockwood & Co Book Series Spoilers
5044,45996544,2023-03-25,References to Frankenstein
5045,45996544,2023-03-25,Locklyle Week 2023 (Lockwood & Co.)
5046,45996544,2023-03-25,Romance
5047,47463505,2023-06-23,Angst
5048,47463505,2023-06-23,Angst with a Happy Ending
5049,47463505,2023-06-23,Spoilers for Book 03: The Hollow Boy (Lockwood & Co.)
5050,47463505,2023-06-23,no spoilers for the plot past book 3 but for the mechanics
5051,47463505,2023-06-23,Still no smut
5052,47463505,2023-06-23,First Kiss
5053,47463505,2023-06-23,YOU NEED TO READ PART 1 FIRST
5054,47463505,2023-06-23,THIS CANNOT BE READ INDEPENDENTLY
5055,47463505,2023-06-23,Horror Elements
5056,47463505,2023-06-23,Horror
5057,47463505,2023-06-23,safe for work except for the gruesome deaths
5058,47463505,2023-06-23,they love each other so much it's ridiculous
5059,47463505,2023-06-23,Blood and Gore
5060,47463505,2023-06-23,Panic Attacks
5061,47463505,2023-06-23,mentions of past suicidal intentions
5062,47328118,2023-06-07,POV Lucy Carlyle
5063,47328118,2023-06-07,POV Anthony Lockwood
5064,47328118,2023-06-07,POV George Karim
5065,47328118,2023-06-07,Diary/Journal
5066,47328118,2023-06-07,Pining
5067,47328118,2023-06-07,Mutual Pining
5068,47328118,2023-06-07,Angst
5069,47328118,2023-06-07,Retelling
5070,47328118,2023-06-07,Hurt/Comfort
5071,47328118,2023-06-07,spoilers for the show
5072,46958662,2023-05-05,The romantic relationship is not necessarily the main one
5073,46958662,2023-05-05,a lot of esoterical stuff
5074,46958662,2023-05-05,Tarot Cards
5075,46958662,2023-05-05,Divination
5076,46958662,2023-05-05,Angst
5077,46958662,2023-05-05,Hurt/Comfort
5078,46958662,2023-05-05,Kinda
5079,46958662,2023-05-05,major life events lol
5080,46958662,2023-05-05,life threatening that is
5081,46958662,2023-05-05,Lockwood and reader are cousins
5082,46958662,2023-05-05,POV Second Person
5083,46958662,2023-05-05,Gender-Neutral Pronouns
5084,46958662,2023-05-05,there might be fluff at some point
5085,47887528,2023-06-15,Ficlet
5086,47887528,2023-06-15,Fluff and Humor
5087,47887528,2023-06-15,The Skull is a Little Shit (Lockwood & Co.)
5088,47887528,2023-06-15,The Skull is Thirsty AF
5089,47887528,2023-06-15,Summer
5090,47887528,2023-06-15,Minor Lucy Carlyle/Anthony Lockwood
5091,47887528,2023-06-15,Unrequited Lust
5092,47887528,2023-06-15,OR IS IT
5093,47887528,2023-06-15,No Beta We Die Like Lockwood's Parents
5094,47887528,2023-06-15,POV Third Person
5095,47887528,2023-06-15,Ghosts are free air conditioning
5096,46200703,2023-04-02,Abusive Parents
5097,46200703,2023-04-02,Eating Disorder
5098,46200703,2023-04-02,Fainting
5099,46200703,2023-04-02,Hurt/Comfort
5100,46200703,2023-04-02,Emotional Conversations
5101,46200703,2023-04-02,lucy needs a hug
5102,46200703,2023-04-02,Lockwood internalizing blame for things that aren’t his fault
5103,46200703,2023-04-02,Pre-Relationship
5104,47774725,2023-06-16,Letters
5105,47774725,2023-06-16,Love Letters
5106,47774725,2023-06-16,Depressed Anthony Lockwood
5107,47774725,2023-06-16,Soft Anthony Lockwood
5108,47774725,2023-06-16,POV Anthony Lockwood
5109,47774725,2023-06-16,Light Angst
5110,47774725,2023-06-16,POV Lucy Carlyle
5111,47774725,2023-06-16,POV Holly Munro
5112,47774725,2023-06-16,Post Creeping Shadow
5113,47774725,2023-06-16,Book Spoilers
5114,47774725,2023-06-16,Alternate Universe - Canon Divergence
5115,47774725,2023-06-16,I am currently reading The Empty Grave
5116,47774725,2023-06-16,and have realized some things don't line up
5117,47774725,2023-06-16,so I added canon divergence
5118,47774725,2023-06-16,Jonathan Stroud wasn't kidding when he said the Skull was fun to write
5119,47622721,2023-06-07,Angst with a Happy Ending
5120,47622721,2023-06-07,Sad Lucy Carlyle
5121,47622721,2023-06-07,Oblivious Lucy Carlyle
5122,47622721,2023-06-07,Spoilers for Book 03: The Hollow Boy (Lockwood & Co.)
5123,47622721,2023-06-07,Set Between Book 03: The Hollow Boy and Book 04: The Creeping Shadow (Lockwood & Co.)
5124,47622721,2023-06-07,The Skull Being Annoying (Lockwood & Co.)
5125,47622721,2023-06-07,Lucy is very sad and tries to distract herself with dating
5126,47622721,2023-06-07,That goes as well as you might expect
5127,47622721,2023-06-07,The Skull hates her boyfriend even more than he hates Lockwood
5128,47622721,2023-06-07,Jealous Anthony Lockwood
5129,47622721,2023-06-07,The Skull is also jealous
5130,47622721,2023-06-07,Eventual Locklyle
5131,47622721,2023-06-07,Some Locklyle spice eventually
5132,47622721,2023-06-07,A mixture of book and show canon
5133,47622721,2023-06-07,Aged-Up Character(s)
5134,47622721,2023-06-07,Getting Together
5135,47622721,2023-06-07,Love Confessions
5136,46840903,2023-04-30,Sharing a Bed
5137,46840903,2023-04-30,POV Lucy Carlyle
5138,46840903,2023-04-30,Lucy Carlyle needs a hug
5139,46840903,2023-04-30,Oblivious Lucy Carlyle
5140,46840903,2023-04-30,Mentioned Skull (Lockwood & Co.)
5141,46840903,2023-04-30,The Skull Being Annoying (Lockwood & Co.)
5142,46840903,2023-04-30,but there was only one bed
5143,46840903,2023-04-30,one bed trope
5144,46840903,2023-04-30,Fluff
5145,46840903,2023-04-30,Comfort No Hurt
5146,46840903,2023-04-30,Fluff and Angst
5147,46840903,2023-04-30,Angst
5148,47479732,2023-05-28,Universe where taylor swift exists
5149,47479732,2023-05-28,because she is the best and should always exist
5150,47479732,2023-05-28,if you have any idea about tags help me because I dont
5151,47111407,2023-05-27,Kidnapping
5152,47111407,2023-05-27,Non-Consensual Voyeurism
5153,47111407,2023-05-27,Extremely Dubious Consent
5154,47111407,2023-05-27,Forced Orgasm
5155,47111407,2023-05-27,Lockwood and Lucy are in this together
5156,47111407,2023-05-27,they’re just trying to survive
5157,47111407,2023-05-27,Relic men
5158,47111407,2023-05-27,Lockwood takes care of Lucy
5159,47111407,2023-05-27,Rape/Non-con Elements
5160,47111407,2023-05-27,Implied/Referenced Rape/Non-con
